date_extraction,temperature,clouds,pressure,visibility,wind_speed,humidity,wind_degree,ville
2023-05-26,13.5,58,1007.1,,18.1,58,215,Sydney
2023-05-27,10.6,3,1010.9,,15.0,64,267,Sydney
2023-05-28,10.7,35,1009.1,,13.9,65,278,Sydney
2023-05-29,12.5,16,1010.7,,11.4,68,284,Sydney
2023-05-30,13.3,40,1015.2,,11.8,69,279,Sydney
2023-05-31,14.3,69,1012.4,,9.6,72,312,Sydney
2023-06-01,15.6,53,1011.4,,9.4,73,308,Sydney
2023-06-02,14.6,72,1017.6,,9.1,89,356,Sydney
2023-06-03,15.7,72,1018.9,,9.9,86,193,Sydney
2023-06-04,16.5,94,1025.5,,14.5,73,135,Sydney
2023-06-05,15.4,89,1023.8,,8.9,73,66,Sydney
2023-06-06,14.3,60,1021.8,,6.9,87,24,Sydney
2023-06-07,14.8,59,1018.7,,10.3,86,17,Sydney
2023-06-08,13.7,62,1009.5,,12.3,84,346,Sydney
2023-06-09,12.8,48,1009.7,,11.8,68,293,Sydney
2023-06-10,11.5,0,1015.8,,8.9,72,273,Sydney
2023-06-11,10.1,4,1017.8,,8.6,79,301,Sydney
2023-06-12,11.6,66,1013.8,,8.8,84,337,Sydney
2023-06-13,14.5,23,1007.2,,12.9,69,323,Sydney
2023-06-14,12.1,4,1007.4,,14.4,60,283,Sydney
2023-06-15,12.0,6,1010.6,,14.2,61,271,Sydney
2023-06-16,11.3,0,1014.3,,9.1,74,294,Sydney
2023-06-17,10.5,4,1013.3,,9.2,75,311,Sydney
2023-06-18,11.1,6,1008.8,,14.4,61,287,Sydney
2023-06-19,9.9,16,1008.4,,13.2,62,300,Sydney
2023-06-20,10.1,33,1013.6,,17.3,55,244,Sydney
2023-06-21,8.9,25,1016.9,,9.7,71,278,Sydney
2023-06-22,10.2,82,1011.6,,8.6,76,329,Sydney
2023-06-23,13.0,45,1002.9,,15.3,67,320,Sydney
2023-06-24,12.6,42,1006.2,,12.4,59,323,Sydney
2023-06-25,12.8,4,1005.7,,14.6,47,313,Sydney
2023-06-26,12.6,14,1007.4,,16.7,49,296,Sydney
2023-06-27,12.0,79,1013.0,,10.6,62,266,Sydney
2023-06-28,9.8,100,1009.2,,10.6,82,273,Sydney
2023-06-29,9.9,11,1009.7,,16.8,65,251,Sydney
2023-06-30,11.2,9,1011.3,,21.5,60,267,Sydney
2023-07-01,12.2,43,1014.4,,16.7,64,266,Sydney
2023-07-02,11.4,47,1023.3,,13.2,71,232,Sydney
2023-07-03,11.6,99,1022.7,,8.6,82,304,Sydney
2023-07-04,12.7,100,1012.3,,4.8,96,333,Sydney
2023-07-05,13.9,38,1005.9,,8.9,83,283,Sydney
2023-07-06,11.8,21,1005.8,,11.4,68,284,Sydney
2023-07-07,11.6,26,1005.3,,14.9,64,294,Sydney
2023-07-08,12.8,10,1006.6,,22.7,54,304,Sydney
2023-07-09,13.1,18,1010.2,,20.6,58,282,Sydney
2023-07-10,12.9,11,1015.0,,13.3,64,269,Sydney
2023-07-11,11.1,0,1018.8,,11.4,66,280,Sydney
2023-07-12,11.2,1,1022.2,,10.1,77,322,Sydney
2023-07-13,10.5,20,1020.2,,8.6,75,307,Sydney
2023-07-14,13.1,30,1016.7,,10.5,61,316,Sydney
2023-07-15,16.6,79,1014.5,,16.3,53,326,Sydney
2023-07-16,14.2,76,1020.6,,9.4,78,198,Sydney
2023-07-17,12.5,46,1022.4,,7.5,89,340,Sydney
2023-07-18,13.1,27,1015.8,,8.3,75,299,Sydney
2023-07-19,10.6,2,1016.2,,15.1,59,234,Sydney
2023-07-20,9.5,18,1012.2,,10.8,61,310,Sydney
2023-07-21,11.9,45,1010.6,,16.8,61,255,Sydney
2023-07-22,10.5,8,1015.0,,14.3,68,235,Sydney
2023-07-23,10.9,25,1016.5,,15.3,75,213,Sydney
2023-07-24,12.4,45,1022.5,,12.1,85,194,Sydney
2023-07-25,11.0,3,1028.5,,9.4,80,248,Sydney
2023-07-26,11.2,12,1027.3,,8.3,84,307,Sydney
2023-07-27,11.4,1,1022.5,,9.7,76,333,Sydney
2023-07-28,14.9,36,1015.1,,12.0,62,320,Sydney
2023-07-29,15.1,35,1015.1,,7.6,73,334,Sydney
2023-07-30,16.6,3,1012.9,,12.2,62,289,Sydney
2023-07-31,14.4,0,1015.2,,11.0,59,273,Sydney
2023-08-01,13.9,1,1020.3,,11.7,60,256,Sydney
2023-08-02,13.9,39,1027.9,,7.5,80,23,Sydney
2023-08-03,13.1,9,1027.3,,10.9,84,6,Sydney
2023-08-04,13.2,57,1024.8,,11.3,76,9,Sydney
2023-08-05,13.6,90,1023.3,,8.8,75,248,Sydney
2023-08-06,13.8,46,1025.5,,13.2,80,188,Sydney
2023-08-07,12.2,79,1024.6,,8.3,84,204,Sydney
2023-08-08,12.2,38,1024.7,,9.0,82,216,Sydney
2023-08-09,12.8,15,1022.6,,11.7,77,350,Sydney
2023-08-10,15.1,23,1014.2,,17.6,52,299,Sydney
2023-08-11,12.7,18,1015.1,,11.1,62,288,Sydney
2023-08-12,12.0,15,1011.9,,7.7,67,262,Sydney
2023-08-13,13.1,98,1012.5,,9.7,72,208,Sydney
2023-08-14,12.7,86,1010.5,,8.1,89,203,Sydney
2023-08-15,11.5,40,1014.0,,11.9,83,206,Sydney
2023-08-16,11.1,48,1014.8,,7.1,86,333,Sydney
2023-08-17,11.9,58,1006.1,,9.3,75,306,Sydney
2023-08-18,12.8,40,998.8,,20.5,67,278,Sydney
2023-08-19,12.1,8,1009.5,,22.1,57,264,Sydney
2023-08-20,14.8,16,1015.5,,13.9,65,276,Sydney
2023-08-21,13.0,42,1015.9,,8.6,76,336,Sydney
2023-08-22,14.6,59,1012.5,,8.6,74,341,Sydney
2023-08-23,14.2,43,1016.4,,15.2,73,213,Sydney
2023-08-24,13.3,33,1021.7,,8.0,77,328,Sydney
2023-08-25,12.4,7,1020.0,,7.6,77,270,Sydney
2023-08-26,12.7,51,1021.7,,7.7,85,273,Sydney
2023-08-27,13.2,61,1021.3,,8.6,83,358,Sydney
2023-08-28,13.5,85,1018.8,,7.5,84,15,Sydney
2023-08-29,14.1,25,1013.3,,9.8,83,15,Sydney
2023-08-30,15.6,70,1007.3,,8.1,72,339,Sydney
2023-08-31,13.7,39,1009.3,,10.4,83,203,Sydney
2023-09-01,13.5,30,1013.3,,21.7,65,199,Sydney
2023-09-02,12.9,28,1015.8,,12.4,71,200,Sydney
2023-09-03,12.5,41,1014.3,,9.7,79,299,Sydney
2023-09-04,13.6,38,1008.0,,11.4,86,23,Sydney
2023-09-05,16.7,36,1005.5,,13.9,55,281,Sydney
2023-09-06,14.1,0,1014.6,,11.9,66,32,Sydney
2023-09-07,16.5,25,1010.9,,16.0,67,10,Sydney
2023-09-08,15.8,57,1010.2,,21.8,61,320,Sydney
2023-09-09,12.2,4,1018.7,,14.3,53,255,Sydney
2023-09-10,11.7,2,1022.8,,10.3,62,265,Sydney
2023-09-11,12.2,2,1024.5,,9.7,73,226,Sydney
2023-09-12,13.3,34,1023.1,,8.5,78,323,Sydney
2023-09-13,14.1,32,1021.2,,7.1,78,354,Sydney
2023-09-14,15.4,32,1020.9,,9.2,69,10,Sydney
2023-09-15,17.3,56,1017.4,,12.1,58,9,Sydney
2023-09-16,21.7,0,1014.1,,10.9,41,308,Sydney
2023-09-17,22.5,0,1014.4,,10.6,33,285,Sydney
2023-09-18,21.5,0,1012.9,,11.1,47,356,Sydney
2023-09-19,23.6,0,1008.2,,12.6,35,336,Sydney
2023-09-20,26.4,4,1003.0,,23.6,25,318,Sydney
2023-09-21,17.2,23,1011.0,,21.8,60,180,Sydney
2023-09-22,14.9,40,1022.0,,15.5,62,174,Sydney
2023-09-23,14.4,70,1022.6,,8.5,68,136,Sydney
2023-09-24,14.1,18,1020.7,,9.6,69,37,Sydney
2023-09-25,16.1,13,1015.6,,11.3,71,17,Sydney
2023-09-26,16.0,44,1014.3,,12.3,80,182,Sydney
2023-09-27,16.9,83,1014.1,,6.9,84,80,Sydney
2023-09-28,17.2,61,1020.1,,8.3,79,42,Sydney
2023-09-29,16.8,17,1017.2,,7.8,85,1,Sydney
2023-09-30,18.1,34,1013.8,,11.9,80,21,Sydney
2023-10-01,24.5,38,1006.4,,19.1,44,310,Sydney
2023-10-02,18.7,28,1014.8,,14.2,73,92,Sydney
2023-10-03,24.8,66,1008.5,,15.8,51,11,Sydney
2023-10-04,21.7,96,1003.6,,20.7,51,359,Sydney
2023-10-05,16.1,14,1009.0,,22.2,47,279,Sydney
2023-10-06,15.0,54,1019.0,,18.0,60,189,Sydney
2023-10-07,14.8,51,1024.5,,16.9,67,179,Sydney
2023-10-08,14.4,25,1023.7,,9.8,73,57,Sydney
2023-10-09,16.1,2,1018.2,,9.9,71,33,Sydney
2023-10-10,16.8,53,1016.6,,11.2,80,146,Sydney
2023-10-11,18.2,24,1016.8,,12.5,76,38,Sydney
2023-10-12,21.2,53,1008.4,,13.9,59,320,Sydney
2023-10-13,16.5,21,1010.7,,15.5,52,251,Sydney
2023-10-14,19.6,20,1009.6,,10.2,48,278,Sydney
2023-10-15,18.0,11,1009.5,,12.6,54,28,Sydney
2023-10-16,16.7,41,1007.5,,16.6,59,248,Sydney
2023-10-17,15.1,56,1020.2,,22.9,60,195,Sydney
2023-10-18,17.0,59,1022.6,,10.6,61,130,Sydney
2023-10-19,16.5,28,1017.4,,10.5,71,38,Sydney
2023-10-20,17.9,16,1012.0,,13.1,77,39,Sydney
2023-10-21,19.8,24,1008.3,,17.8,81,45,Sydney
2023-10-22,21.5,26,1003.3,,10.1,54,258,Sydney
2023-10-23,19.0,11,1006.6,,8.4,53,34,Sydney
2023-10-24,19.8,19,1005.9,,10.6,72,25,Sydney
2023-10-25,19.3,49,1006.0,,17.8,59,168,Sydney
2023-10-26,14.3,96,1016.8,,25.0,67,174,Sydney
2023-10-27,14.9,66,1023.3,,22.5,67,168,Sydney
2023-10-28,15.5,76,1021.2,,10.1,67,93,Sydney
2023-10-29,17.5,27,1012.8,,14.6,66,26,Sydney
2023-10-30,22.5,40,1004.4,,11.2,45,340,Sydney
2023-10-31,21.1,42,1006.1,,19.2,43,200,Sydney
2023-11-01,16.5,43,1014.6,,13.1,68,155,Sydney
2023-11-02,17.6,42,1014.6,,11.5,66,145,Sydney
2023-11-03,18.2,86,1012.9,,8.0,76,113,Sydney
2023-11-04,17.4,92,1015.2,,13.0,83,136,Sydney
2023-11-05,16.4,97,1019.7,,14.2,80,101,Sydney
2023-11-06,16.2,48,1018.7,,8.9,75,43,Sydney
2023-11-07,17.7,54,1014.9,,13.8,76,38,Sydney
2023-11-08,19.3,57,1011.9,,14.7,79,34,Sydney
2023-11-09,19.8,67,1009.5,,10.9,84,35,Sydney
2023-11-10,19.4,28,1010.8,,11.1,86,52,Sydney
2023-11-11,21.6,67,1010.4,,16.4,81,34,Sydney
2023-11-12,20.9,57,1008.4,,14.7,81,152,Sydney
2023-11-13,18.9,54,1011.2,,15.2,70,153,Sydney
2023-11-14,19.6,76,1008.0,,12.0,78,49,Sydney
2023-11-15,19.8,63,1005.4,,9.4,86,163,Sydney
2023-11-16,19.6,95,1003.9,,10.3,86,142,Sydney
2023-11-17,17.3,55,1010.8,,24.5,72,175,Sydney
2023-11-18,17.8,33,1014.2,,14.2,74,32,Sydney
2023-11-19,19.2,32,1013.2,,17.1,76,33,Sydney
2023-11-20,20.9,88,1012.4,,10.2,82,41,Sydney
2023-11-21,20.2,61,1012.4,,11.7,81,109,Sydney
2023-11-22,20.6,80,1014.4,,16.4,78,180,Sydney
2023-11-23,20.1,100,1015.7,,18.6,82,180,Sydney
2023-11-24,20.3,100,1013.5,,11.5,85,65,Sydney
2023-11-25,19.9,95,1007.5,,14.9,89,26,Sydney
2023-11-26,22.8,18,1003.2,,11.7,71,349,Sydney
2023-11-27,21.0,56,1006.0,,14.3,81,147,Sydney
2023-11-28,19.9,96,1007.6,,17.6,87,68,Sydney
2023-11-29,20.7,74,998.5,,17.2,87,35,Sydney
2023-11-30,20.7,33,995.6,,7.7,77,282,Sydney
2023-12-01,20.1,60,999.3,,9.8,81,182,Sydney
2023-12-02,19.9,74,1002.5,,8.0,85,85,Sydney
2023-12-03,19.1,25,1007.1,,12.5,82,170,Sydney
2023-12-04,19.3,56,1011.8,,10.2,79,108,Sydney
2023-12-05,22.2,22,1008.9,,13.1,75,28,Sydney
2023-12-06,21.7,36,1010.3,,16.2,74,162,Sydney
2023-12-07,20.9,78,1011.8,,9.2,83,59,Sydney
2023-12-08,24.5,61,1009.4,,13.7,74,36,Sydney
2023-12-09,28.7,37,1005.6,,17.2,65,35,Sydney
2023-12-10,23.3,67,1011.5,,15.3,84,137,Sydney
2023-12-11,23.6,59,1010.9,,12.5,80,90,Sydney
2023-12-12,23.4,63,1012.3,,10.7,79,68,Sydney
2023-12-13,23.5,52,1007.1,,15.6,78,40,Sydney
2023-12-14,29.2,25,999.3,,19.7,50,287,Sydney
2023-12-15,22.6,28,1002.6,,14.4,74,97,Sydney
2023-12-16,25.2,28,1000.2,,10.7,60,209,Sydney
2023-12-17,22.2,38,1008.1,,14.5,71,98,Sydney
2023-12-18,23.2,67,1007.2,,9.7,82,71,Sydney
2023-12-19,25.8,100,1004.1,,11.5,78,166,Sydney
2023-12-20,18.6,100,1007.7,,21.4,92,188,Sydney
2023-12-21,19.0,79,1009.7,,25.8,80,199,Sydney
2023-12-22,19.1,64,1009.8,,18.3,69,185,Sydney
2023-12-23,19.3,56,1005.6,,10.9,76,133,Sydney
2023-12-24,19.7,87,1001.4,,8.9,87,78,Sydney
2023-12-25,21.2,61,1000.3,,8.8,84,115,Sydney
2023-12-26,21.9,41,1000.4,,10.4,85,161,Sydney
2023-12-27,21.0,48,1002.8,,8.3,82,197,Sydney
2023-12-28,21.6,18,1003.9,,9.0,77,148,Sydney
2023-12-29,21.4,84,1004.7,,7.0,86,71,Sydney
2023-12-30,20.7,47,1004.7,,15.4,73,139,Sydney
2023-12-31,19.6,99,1014.4,,12.6,73,122,Sydney
2024-01-01,21.5,76,1015.5,,16.6,76,46,Sydney
2024-01-02,23.0,43,1012.6,,17.9,76,44,Sydney
2024-01-03,23.3,78,1010.2,,14.5,75,40,Sydney
2024-01-04,22.4,89,1010.1,,15.0,85,174,Sydney
2024-01-05,20.9,81,1015.2,,17.4,72,154,Sydney
2024-01-06,20.9,54,1014.9,,10.8,66,81,Sydney
2024-01-07,22.3,82,1010.9,,19.6,71,38,Sydney
2024-01-08,23.3,84,1004.9,,12.8,74,7,Sydney
2024-01-09,22.6,38,1006.2,,15.1,80,167,Sydney
2024-01-10,23.1,47,1008.2,,10.9,82,48,Sydney
2024-01-11,23.8,49,1012.4,,10.5,88,118,Sydney
2024-01-12,23.8,24,1013.7,,11.6,79,68,Sydney
2024-01-13,23.7,35,1009.6,,11.5,80,61,Sydney
2024-01-14,22.4,90,1011.4,,18.6,83,159,Sydney
2024-01-15,20.3,99,1014.6,,22.8,80,128,Sydney
2024-01-16,21.7,82,1010.0,,15.0,78,60,Sydney
2024-01-17,23.6,92,1001.6,,15.4,84,21,Sydney
2024-01-18,23.3,16,996.6,,10.4,85,350,Sydney
2024-01-19,21.8,47,1001.6,,14.8,60,146,Sydney
2024-01-20,22.8,71,1004.7,,15.6,74,45,Sydney
2024-01-21,25.8,14,998.8,,11.3,72,5,Sydney
2024-01-22,21.3,62,1005.7,,23.6,71,173,Sydney
2024-01-23,21.6,66,1008.9,,10.8,67,74,Sydney
2024-01-24,23.8,38,1005.4,,14.2,71,24,Sydney
2024-01-25,26.6,97,1002.6,,10.5,71,39,Sydney
2024-01-26,27.2,62,997.0,,21.6,62,265,Sydney
2024-01-27,21.8,89,1000.7,,11.5,75,64,Sydney
2024-01-28,21.8,66,1004.4,,9.8,79,153,Sydney
2024-01-29,24.2,45,1005.2,,15.1,79,46,Sydney
2024-01-30,23.7,61,1006.6,,14.4,86,157,Sydney
2024-01-31,22.8,75,1006.7,,15.0,86,163,Sydney
2024-02-01,23.0,58,1004.8,,14.0,81,75,Sydney
2024-02-02,23.3,44,1001.8,,14.0,80,144,Sydney
2024-02-03,23.1,44,1006.2,,14.3,69,51,Sydney
2024-02-04,25.5,80,1002.2,,15.8,77,35,Sydney
2024-02-05,26.8,96,1001.3,,12.4,80,102,Sydney
2024-02-06,22.0,99,1005.9,,24.6,82,180,Sydney
2024-02-07,20.2,91,1014.8,,22.7,71,182,Sydney
2024-02-08,20.8,92,1017.9,,16.7,62,160,Sydney
2024-02-09,20.5,82,1015.3,,17.6,76,200,Sydney
2024-02-10,21.6,58,1017.4,,24.4,70,157,Sydney
2024-02-11,21.1,50,1016.4,,11.5,71,98,Sydney
2024-02-12,21.9,16,1013.1,,12.3,79,30,Sydney
2024-02-13,24.5,13,1007.9,,14.7,78,31,Sydney
2024-02-14,23.1,63,1006.7,,16.3,76,167,Sydney
2024-02-15,20.9,100,1014.7,,11.7,80,130,Sydney
2024-02-16,22.8,74,1015.3,,12.9,87,53,Sydney
2024-02-17,24.3,33,1014.0,,8.6,83,44,Sydney
2024-02-18,23.7,82,1011.9,,6.6,88,83,Sydney
2024-02-19,21.5,94,1012.2,,11.3,89,163,Sydney
2024-02-20,20.3,92,1012.2,,10.1,89,137,Sydney
2024-02-21,21.7,96,1010.0,,8.6,88,134,Sydney
2024-02-22,23.0,43,1006.6,,8.3,87,45,Sydney
2024-02-23,26.0,41,1001.8,,10.6,74,282,Sydney
2024-02-24,20.8,89,1010.5,,21.7,76,164,Sydney
2024-02-25,20.8,26,1010.2,,10.5,77,40,Sydney
2024-02-26,21.3,63,1008.9,,16.2,84,173,Sydney
2024-02-27,21.5,95,1012.5,,11.4,80,97,Sydney
2024-02-28,23.4,67,1011.6,,15.6,83,35,Sydney
2024-02-29,27.0,45,1007.0,,11.8,79,22,Sydney
2024-03-01,24.2,79,1007.9,,11.1,83,91,Sydney
2024-03-02,22.6,94,1007.1,,16.1,88,172,Sydney
2024-03-03,23.3,57,1007.3,,10.5,77,201,Sydney
2024-03-04,20.3,53,1015.3,,20.8,66,163,Sydney
2024-03-05,19.5,8,1015.7,,11.1,69,42,Sydney
2024-03-06,22.3,60,1012.9,,13.2,76,27,Sydney
2024-03-07,22.6,49,1015.1,,12.8,84,168,Sydney
2024-03-08,22.9,21,1018.3,,10.1,80,63,Sydney
2024-03-09,22.8,9,1019.2,,11.4,76,38,Sydney
2024-03-10,23.1,27,1020.7,,12.8,76,38,Sydney
2024-03-11,22.9,72,1018.6,,12.8,75,32,Sydney
2024-03-12,23.3,22,1011.6,,8.6,70,29,Sydney
2024-03-13,23.0,60,1009.7,,9.8,78,66,Sydney
2024-03-14,23.3,37,1005.2,,16.2,79,163,Sydney
2024-03-15,20.7,68,1013.6,,21.2,67,149,Sydney
2024-03-16,20.0,87,1014.7,,10.2,72,95,Sydney
2024-03-17,19.5,86,1010.1,,10.3,85,64,Sydney
2024-03-18,20.5,90,1009.0,,9.0,86,47,Sydney
2024-03-19,21.8,38,1009.5,,11.1,86,25,Sydney
2024-03-20,21.0,78,1010.9,,18.7,83,177,Sydney
2024-03-21,18.5,71,1020.9,,17.6,63,167,Sydney
2024-03-22,17.6,41,1018.2,,8.8,80,354,Sydney
2024-03-23,18.2,58,1016.3,,7.0,85,179,Sydney
2024-03-24,20.1,41,1013.8,,8.4,82,32,Sydney
2024-03-25,20.0,14,1012.0,,9.2,78,333,Sydney
2024-03-26,20.0,8,1013.4,,9.1,83,169,Sydney
2024-03-27,20.6,30,1016.8,,11.3,80,145,Sydney
2024-03-28,20.0,48,1018.4,,10.2,83,136,Sydney
2024-03-29,20.1,46,1020.2,,8.4,76,102,Sydney
2024-03-30,19.1,14,1018.5,,8.8,83,13,Sydney
2024-03-31,19.7,100,1015.9,,7.8,86,43,Sydney
2024-04-01,21.0,30,1012.4,,14.7,77,25,Sydney
2024-04-02,20.7,42,1006.1,,15.4,72,337,Sydney
2024-04-03,18.8,47,1012.5,,11.8,67,178,Sydney
2024-04-04,19.0,100,1017.5,,14.3,80,127,Sydney
2024-04-05,19.0,100,1016.0,,22.2,89,106,Sydney
2024-04-06,21.4,29,1007.4,,16.4,78,41,Sydney
2024-04-07,19.4,15,1004.4,,6.0,78,306,Sydney
2024-04-08,18.5,37,1004.2,,9.4,82,209,Sydney
2024-04-09,15.4,90,1004.5,,18.5,82,228,Sydney
2024-04-10,16.0,39,1008.8,,23.3,63,213,Sydney
2024-04-11,15.7,7,1013.3,,14.1,71,215,Sydney
2024-04-12,16.3,8,1014.3,,9.1,79,294,Sydney
2024-04-13,16.7,34,1014.8,,6.8,87,93,Sydney
2024-04-14,18.2,24,1015.9,,7.5,86,341,Sydney
2024-04-15,17.7,28,1015.9,,7.7,82,218,Sydney
2024-04-16,17.4,26,1016.5,,7.8,84,195,Sydney
2024-04-17,17.6,33,1016.7,,8.6,87,185,Sydney
2024-04-18,16.4,31,1010.8,,7.7,89,227,Sydney
2024-04-19,15.5,61,1011.6,,13.2,77,214,Sydney
2024-04-20,16.5,78,1018.2,,22.9,84,186,Sydney
2024-04-21,16.7,45,1021.6,,14.3,81,182,Sydney
2024-04-22,16.3,10,1021.1,,8.2,84,238,Sydney
2024-04-23,17.7,0,1016.4,,12.3,81,0,Sydney
2024-04-24,18.8,61,1011.0,,14.9,65,257,Sydney
2024-04-25,15.5,6,1013.8,,11.2,68,208,Sydney
2024-04-26,14.5,5,1016.9,,12.2,73,212,Sydney
2024-04-27,15.0,16,1020.2,,8.2,83,257,Sydney
2024-04-28,16.6,58,1019.3,,9.7,85,5,Sydney
2024-04-29,17.6,61,1016.5,,6.9,81,331,Sydney
2024-04-30,16.7,94,1019.0,,21.0,79,186,Sydney
2024-05-01,15.1,79,1022.9,,18.1,82,195,Sydney
2024-05-02,15.2,71,1023.9,,13.2,84,197,Sydney
2024-05-03,14.4,98,1022.1,,7.7,92,198,Sydney
2024-05-04,15.2,99,1017.7,,8.3,89,199,Sydney
2024-05-05,15.0,100,1015.5,,11.8,91,177,Sydney
2024-05-06,17.4,66,1020.6,,24.3,73,148,Sydney
2024-05-07,16.0,68,1023.5,,9.1,79,154,Sydney
2024-05-08,15.6,59,1023.9,,8.3,88,146,Sydney
2024-05-09,15.5,58,1024.6,,7.5,91,177,Sydney
2024-05-10,16.2,88,1023.3,,9.2,87,162,Sydney
2024-05-11,15.7,95,1019.5,,10.2,92,61,Sydney
2024-05-12,15.8,80,1013.5,,9.9,88,245,Sydney
2024-05-13,16.7,33,1013.4,,18.4,86,209,Sydney
2024-05-14,15.5,5,1018.6,,10.4,82,241,Sydney
2024-05-15,15.6,41,1021.6,,7.6,85,299,Sydney
2024-05-16,14.9,91,1021.6,,6.6,88,318,Sydney
2024-05-17,15.3,57,1016.7,,7.7,84,283,Sydney
2024-05-18,13.0,68,1016.4,,28.5,71,201,Sydney
2024-05-19,12.0,33,1015.1,,14.0,63,249,Sydney
2024-05-20,12.7,30,1016.4,,19.0,70,229,Sydney
2024-05-21,14.5,42,1019.8,,18.3,75,205,Sydney
2024-05-22,12.3,2,1019.5,,10.1,77,252,Sydney
2024-05-23,11.7,14,1020.1,,8.7,76,277,Sydney
2024-05-24,12.1,72,1020.3,,8.7,85,241,Sydney
2024-05-25,13.2,98,1020.6,,7.1,86,270,Sydney
2024-05-26,12.8,42,1018.4,,7.5,87,284,Sydney
2024-05-27,12.0,1,1018.6,,10.4,83,258,Sydney
2024-05-28,11.6,9,1021.0,,8.7,84,304,Sydney
2024-05-29,12.7,18,1021.2,,7.9,88,344,Sydney
2024-05-30,14.4,62,1017.7,,11.1,82,357,Sydney
2024-05-31,17.3,100,1011.3,,17.2,73,345,Sydney
2024-06-01,13.6,100,1012.6,,19.2,89,203,Sydney
2024-06-02,12.7,99,1010.0,,20.0,74,245,Sydney
2024-06-03,10.9,45,1006.0,,10.0,71,286,Sydney
2024-06-04,11.1,68,1009.0,,11.6,73,278,Sydney
2024-06-05,11.4,95,1011.9,,9.6,85,268,Sydney
2024-06-06,13.1,100,1011.0,,10.7,91,236,Sydney
2024-06-07,14.5,87,1006.7,,11.2,90,203,Sydney
2024-06-08,14.1,61,1005.8,,14.5,79,266,Sydney
2024-06-09,12.9,52,1010.3,,11.1,74,264,Sydney
2024-06-10,11.6,27,1014.7,,14.1,73,245,Sydney
2024-06-11,11.2,84,1011.0,,12.5,72,310,Sydney
2024-06-12,12.6,34,1005.2,,15.1,67,258,Sydney
2024-06-13,10.8,73,1013.5,,13.9,66,242,Sydney
2024-06-14,11.6,99,1012.7,,10.1,84,219,Sydney
2024-06-15,11.3,92,1010.4,,14.2,87,209,Sydney
2024-06-16,10.0,9,1008.1,,16.2,65,259,Sydney
2024-06-17,11.7,64,1007.6,,19.7,63,241,Sydney
2024-06-18,10.4,6,1009.4,,13.5,72,259,Sydney
2024-06-19,8.1,1,1009.6,,12.6,76,278,Sydney
2024-06-20,8.0,64,1010.5,,7.8,78,319,Sydney
2024-06-21,10.0,23,1012.0,,11.4,76,263,Sydney
2024-06-22,10.7,85,1017.9,,18.4,83,221,Sydney
2024-06-23,11.5,54,1017.2,,12.8,86,217,Sydney
2024-06-24,9.6,42,1013.3,,8.5,87,306,Sydney
2024-06-25,10.2,24,1014.4,,8.3,85,337,Sydney
2024-06-26,11.9,47,1013.0,,8.9,82,318,Sydney
2024-06-27,10.3,23,1015.3,,8.6,75,288,Sydney
2024-06-28,9.9,4,1018.1,,9.0,76,316,Sydney
2024-06-29,12.2,60,1012.5,,11.4,74,344,Sydney
2024-06-30,12.8,89,1008.9,,15.4,82,231,Sydney
2024-07-01,9.9,38,1017.7,,14.7,78,214,Sydney
2024-07-02,11.5,44,1023.3,,15.5,84,190,Sydney
2024-07-03,12.0,64,1026.7,,18.0,84,197,Sydney
2024-07-04,13.2,58,1027.7,,13.3,77,164,Sydney
2024-07-05,13.3,51,1030.1,,14.7,78,165,Sydney
2024-07-06,12.9,63,1031.1,,13.5,81,174,Sydney
2024-07-07,12.5,73,1026.5,,7.9,85,183,Sydney
2024-07-08,13.5,96,1019.0,,8.6,89,6,Sydney
2024-07-09,14.1,63,1013.3,,8.9,83,335,Sydney
2024-07-10,11.3,12,1014.5,,7.4,83,298,Sydney
2024-07-11,11.1,53,1014.2,,8.4,83,310,Sydney
2024-07-12,11.1,80,1007.1,,8.8,82,260,Sydney
2024-07-13,12.2,79,1004.5,,15.8,66,248,Sydney
2024-07-14,10.3,8,1004.4,,15.0,69,268,Sydney
2024-07-15,9.2,9,1000.3,,19.9,62,285,Sydney
2024-07-16,10.5,81,995.5,,19.3,62,295,Sydney
2024-07-17,12.6,52,999.7,,16.1,69,256,Sydney
2024-07-18,11.2,22,1006.4,,15.7,68,253,Sydney
2024-07-19,10.1,49,1007.3,,13.5,59,294,Sydney
2024-07-20,12.6,53,999.9,,28.7,54,299,Sydney
2024-07-21,12.0,17,1010.4,,21.8,56,263,Sydney
2024-07-22,10.6,41,1018.3,,9.4,77,291,Sydney
2024-07-23,10.4,4,1019.5,,9.4,78,307,Sydney
2024-07-24,10.9,58,1016.0,,9.2,75,328,Sydney
2024-07-25,15.8,88,1010.9,,19.0,60,351,Sydney
2024-07-26,13.8,38,1012.4,,10.2,75,323,Sydney
2024-07-27,10.4,76,1011.8,,6.8,94,286,Sydney
2024-07-28,9.8,12,1011.1,,23.8,60,262,Sydney
2024-07-29,10.1,41,1018.5,,25.5,56,224,Sydney
2024-07-30,10.6,46,1025.6,,21.3,63,214,Sydney
2024-07-31,11.4,44,1026.8,,21.4,68,215,Sydney
2024-08-01,11.4,51,1025.2,,19.1,76,210,Sydney
2024-08-02,11.1,46,1023.3,,11.6,82,208,Sydney
2024-08-03,10.0,26,1022.2,,8.4,85,314,Sydney
